gene_ID,ks_stat,gene_length,mutant_counts,co_counts
Gnas,0.04598000383056561,395,8344,9939
Ctsz,0.09838230396331085,307,176,170
Prelid3b,0.05811378150877752,196,137,136
Lsm14b,0.06630596238421937,386,554,660
Lsm14b,0.058096342447881755,425,596,726
Psma7,0.035267982116856555,249,652,619
Psma7,0.06363387491978234,179,409,389
Adrm1,0.045012621235696604,408,555,620
Gid8,0.04739771414776822,229,320,300
Gid8,0.04739771414776822,229,320,300
Gid8,0.04739771414776822,229,320,300
Ythdf1,0.03437833151238101,560,333,389
Nkain4,0.114859633023835,182,95,137
Nkain4,0.09608788989337785,209,107,153
Arfgap1,0.07469659014025032,362,498,686
Arfgap1,0.0741379475787598,393,569,822
Arfgap1,0.07413794757922554,395,569,822
Arfgap1,0.08152419581112758,403,602,854
Arfgap1,0.08152419581112758,403,602,854
Arfgap1,0.07403573182033407,415,573,827
Arfgap1,0.07413794757922554,395,569,822
Arfgap1,0.07650474943625418,350,527,713
Arfgap1,0.0741379475787598,393,569,822
Arfgap1,0.08148525304306864,425,606,859
Eef1a2,0.05075328133914425,464,10839,12767
Ppdpf,0.20449971323374383,225,173,170
Ppdpf,0.25243360159126266,116,163,165
Ppdpf,0.25243360159126266,116,163,165
Stmn3,0.04721244500148852,181,4233,5050
Tpd52l2,0.07012189318294348,187,233,242
Tpd52l2,0.05987680965058029,201,253,259
Tpd52l2,0.059876809650396545,202,253,259
Tpd52l2,0.06446438694511009,207,243,254
Tpd52l2,0.05668612320546362,210,261,269
Tpd52l2,0.05668612320521915,211,261,269
Tpd52l2,0.05633637415420076,221,263,271
Tpd52l2,0.056336374153960006,222,263,271
Tpd52l2,0.056108011621223725,230,271,281
Dnajc5,0.04079922885309281,199,1093,1147
Dnajc5,0.04079922885309281,199,1093,1147
Dnajc5,0.017100221919491454,1467,1104,1152
Dnajc5,0.04079922885309281,199,1093,1147
Prpf6,0.04977972647983725,942,499,620
Oprl1,0.07769495244128621,397,239,302
Oprl1,0.07857090947732387,368,237,300
Oprl1,0.08280291780207744,349,224,284
Oprl1,0.08048520382359281,354,229,292
Oprl1,0.12354580116669656,290,156,198
Oprl1,0.07857090947732387,368,237,300
Oprl1,0.08341590918820774,363,232,292
Oprl1,0.12354580116669656,290,156,198
Pcmtd2,0.08608321154131104,360,321,430
Pcmtd2,0.06705655947515438,277,264,316
Polr3k,0.15087312939574782,109,144,167
Zc2hc1a,0.09995114490536156,325,437,479
Stmn2,0.0766276123237879,180,2809,3191
Hey1,0.05571240701139657,300,217,335
Tpd52,0.05918608251264479,225,245,278
Tpd52,0.0690139076605315,248,270,312
Tpd52,0.06554336171871,305,271,315
Tpd52,0.06635469844077235,317,272,315
Tpd52,0.06643949254205195,186,252,280
Tpd52,0.06674701986991882,195,267,291
Tpd52,0.08004976420712107,200,262,303
Tpd52,0.07823265702224103,209,277,314
Fabp5,0.11769217456727243,135,1031,1311
Fabp5,0.11270501367360242,136,1043,1318
Gm9833,0.06221473915960829,554,365,561
Impa1,0.07758279651430011,209,333,428
Impa1,0.04160708692992854,278,428,517
Snx16,0.04856841651032101,305,220,212
Snx16,0.04493749614190967,345,255,240
Ralyl,0.061893053281421806,294,323,378
Ralyl,0.061893053281421806,294,323,378
Ralyl,0.10689884491125423,238,263,296
Ralyl,0.061893053281421806,294,323,378
Ralyl,0.10240558711056713,252,264,297
Ralyl,0.058710974645670766,308,324,379
Ralyl,0.14060165220835208,165,228,272
Ralyl,0.09332304326167101,221,288,354
Rbis,0.07598533048914513,140,177,99
Car2,0.0261270146363618,261,871,1054
Car2,0.0261270146363618,261,871,1054
Ythdf3,0.07015651265810435,535,467,551
Ythdf3,0.061836445568279164,586,511,609
Ythdf3,0.07015651265810435,535,467,551
Ythdf3,0.0629826992662691,597,513,610
Ythdf3,0.06344231593785415,590,498,593
Armc1,0.054956941273025195,277,413,456
Armc1,0.04201937884905127,283,444,484
Gyg,0.11088152217448694,334,217,217
Gyg,0.11809066188081585,351,217,221
Nceh1,0.033172746789260577,409,1066,1191
Tnik,0.03255253840962058,1364,1144,1443
Tnik,0.03362009304032343,1324,1117,1384
Tnik,0.031120222124742664,1353,1165,1462
Tnik,0.030824863861802998,1361,1172,1472
Eif5a2,0.13062490280946587,154,113,113
Rpl22l1,0.17794366077581697,122,462,422
Rpl22l1,0.18121521128505236,123,465,422
Rpl22l1,0.16574002601418716,185,467,430
Rpl22l1,0.16956721106534148,186,470,430
Sec62,0.061504944622714997,411,971,1125
Sec62,0.06307875279833802,399,988,1137
Prkci,0.07495029542727999,596,384,537
Skil,0.10682968846384966,550,287,340
Skil,0.10810141953095442,630,345,389
Skil,0.09595058446573512,676,358,398
Cldn11,0.045207827521180244,208,2134,2406
Zmat3,0.05853409399289933,291,239,332
Gnb4,0.10336617965233097,305,277,298
Gnb4,0.06490810565008376,341,328,338
Gnb4,0.06490810565008376,341,328,338
Gnb4,0.06490810565008376,341,328,338
Ndufb5,0.10223821049320947,190,753,734
Pex5l,0.0556987608808448,345,410,476
Pex5l,0.03374903797654105,592,854,949
Pex5l,0.0332480978575429,616,856,950
Pex5l,0.03013613783110053,651,904,1005
Pex5l,0.03226610406127195,568,867,963
Fxr1,0.026917037659716148,540,545,628
Fxr1,0.028433334788106945,622,570,652
Fxr1,0.02632569954378783,678,581,669
Dnajc19,0.2747726609776569,158,88,91
Dnajc19,0.2028071474374067,111,81,81
Dnajc19,0.2225018498914541,117,93,102
Dnajc19,0.25061245739391386,131,83,91
Dcun1d1,0.09699989706222012,245,227,232
Dcun1d1,0.09699989706222012,245,227,232
Dcun1d1,0.1007434134553058,260,241,248
Anxa5,0.07564707856467523,320,425,483
Exosc9,0.046795689885241576,439,297,316
Hspa4l,0.03695628620255187,839,1130,1186
Pgrmc2,0.07568914477171074,218,165,240
Pcdh10,0.04556921529726743,897,1083,1371
Pcdh10,0.04327335282532285,1048,1218,1526
Pcdh10,0.04648361731916473,1041,1227,1526
Pcdh10,0.04313375615226875,1058,1222,1531
Gm7977,0.053801835078645,250,1100,1385
Noct,0.05229512842654893,430,320,364
Naa15,0.0503752651568663,866,440,478
Setd7,0.052470324952093944,367,381,457
Dclk1,0.05408294072593772,364,1803,2493
Dclk1,0.05231881653825554,740,5893,7029
Dclk1,0.05218745234550087,741,5897,7035
Dclk1,0.05208515137137204,757,5977,7140
Dclk1,0.0569079328048101,730,6054,7141
Dclk1,0.056862444447611515,746,6134,7246
Dclk1,0.04502136085490549,434,4662,5284
Dclk1,0.04504619333931148,450,4742,5389
Dclk1,0.051557149396090574,422,4811,5374
Dclk1,0.05194768216386281,423,4819,5390
Dclk1,0.052107466595488705,439,4899,5495
Nbea,0.02674884709239242,2937,1913,2594
Commd2,0.18203882289069404,200,113,110
Rnf13,0.08814208854647498,245,300,274
Rnf13,0.08842811276997431,269,353,329
Rnf13,0.13874899139235208,353,422,444
Rnf13,0.12376432725452591,382,455,473
Rnf13,0.12376432725452591,382,455,473
Pfn2,0.03500718013639284,141,1888,2093
Selenot,0.07658618274671247,196,439,410
P2ry12,0.16166188723830205,348,207,279
P2ry12,0.16166188723830205,348,207,279
P2ry12,0.16166188723830205,348,207,279
P2ry12,0.16166188723830205,348,207,279
Mbnl1,0.08078250374370272,290,172,210
Mbnl1,0.09488206687975234,255,147,180
Mbnl1,0.07919608687070065,250,156,179
Mbnl1,0.08944086570703325,256,148,176
Mbnl1,0.0746147051542706,342,251,299
Mbnl1,0.07297125898690447,348,243,296
Mbnl1,0.06378217554343787,382,267,330
Rap2b,0.1340556723321916,184,214,185
Dhx36,0.0787155186605652,1002,879,914
Gmps,0.05115223285710688,694,724,894
Kcnab1,0.06136967793431758,420,495,580
Kcnab1,0.049097338991964556,402,613,714
Kcnab1,0.06882798895034259,296,448,525
Ssr3,0.0838056383818282,186,331,396
Gfm1,0.06149040079380186,752,411,465
Lxn,0.03597428062575614,223,282,307
Iqschfp,0.10511111890937644,560,1094,1242
Schip1,0.10028903225431486,257,1017,1126
Schip1,0.11307485500239658,485,1079,1233
Schip1,0.10681847041240675,457,1074,1216
Schip1,0.10681847041240675,457,1074,1216
Schip1,0.09613722403067022,245,1037,1142
Kpna4,0.04888174045956628,522,593,635
Ppm1l,0.03138410593588947,361,447,541
B3galnt1,0.059778477864330534,332,342,348
Pdcd10,0.1532323276182681,213,396,375
Serpini1,0.05328825608211274,410,1907,2144
Serpini1,0.05270058408062711,411,1921,2156
Ppid,0.040336613719326675,371,621,829
Ppid,0.05274615639163127,277,444,568
Gria2,0.031224454070318097,3399,3669,4416
Gria2,0.03912356192959171,902,3791,4549
Gria2,0.03662374073704411,902,3817,4558
Gria2,0.038505718846765125,884,3933,4728
Gria2,0.036179367339594204,884,3959,4737
Gria2,0.027470319599229576,3471,4002,4804
Gria2,0.02873530642732014,3509,4099,4944
Gria2,0.03953281383809604,768,3507,4181
Glrb,0.05822752552295141,446,1045,1074
Glrb,0.0372372218329175,399,981,1047
Glrb,0.05317004989304641,497,1161,1196
Glrb,0.039210108065044214,415,986,1057
Glrb,0.05448384192224659,513,1166,1206
Glrb,0.05448384192218875,514,1166,1206
Glrb,0.054255617153881774,521,1166,1206
Glrb,0.0372372218329175,399,981,1047
Gucy1b1,0.030148626236899845,610,1941,2245
Gucy1b1,0.033956982217183906,621,1977,2299
Gucy1a1,0.04156207593098793,692,612,812
Gucy1a1,0.04156207593098793,692,612,812
Gucy1a1,0.04156207593098793,692,612,812
Map9,0.0423342257187892,647,559,660
Map9,0.0423342257187892,647,559,660
Plrg1,0.050695373826168344,514,339,427
Trim2,0.07474254415435666,745,690,906
Trim2,0.06980117355568077,762,694,917
Trim2,0.07474254415435666,745,690,906
Trim2,0.070927084575382,771,695,918
Trim2,0.07474254415435666,745,690,906
Fbxw7,0.06894608587886125,711,1007,1111
Fbxw7,0.06894608587886125,711,1007,1111
Fbxw7,0.06643711474930103,630,1103,1210
Rps3a1,0.05881447469847345,265,883,895
Gm6570,0.1498631009057601,116,95,87
Hdgf,0.06713551811309015,238,354,482
Hdgf,0.0853890847164972,206,273,375
Hdgf,0.09682071027553607,209,250,349
Mrpl24,0.03621042862141732,217,216,209
Bcan,0.07125388147328965,884,1752,2486
Bcan,0.09318910550852821,646,1193,1660
Naxe,0.0467725443525836,283,253,273
Mef2d,0.1426923157120123,507,710,856
Mef2d,0.1388498234715479,508,769,914
Mef2d,0.14198037865576907,515,784,921
Cct3,0.039247429889699426,546,1066,1086
Slc25a44,0.05888744184520872,229,123,150
Slc25a44,0.08009344263599183,315,168,182
Slc25a44,0.08009344263599183,315,168,182
Slc25a44,0.06291171180866395,270,142,167
Slc25a44,0.0891942967453827,334,169,186
Lamtor2,0.11165823280231046,144,86,108
Lamtor2,0.10263742611569593,166,86,111
Lamtor2,0.056841314507553455,126,204,264
Lamtor2,0.044640340844749785,221,204,270
Ssr2,0.10948295145360176,165,413,433
Ssr2,0.0956187370045069,182,435,464
Ssr2,0.09787848159606782,184,440,466
Ssr2,0.1078455596152414,186,426,445
Ssr2,0.09787848159606782,184,440,466
Arhgef2,0.028787108212782297,969,974,1165
Arhgef2,0.029194003757145537,986,983,1177
Arhgef2,0.02968212578247606,957,959,1147
Arhgef2,0.031027204040519563,959,963,1154
Rit1,0.21037640283967252,184,109,115
Rit1,0.16848833623045878,220,133,139
Syt11,0.046951000393488096,431,3474,4353
Dap3,0.060668019489042324,367,482,515
Dap3,0.05970024517712913,397,525,555
Dap3,0.06432096305153945,392,521,554
Rusc1,0.061795883777549854,432,469,600
Rusc1,0.03320762860176918,894,1156,1570
Rusc1,0.032900931512672704,1031,1164,1581
Fdps,0.048787963027542014,354,650,689
Fdps,0.04471507604102623,421,658,699
Scamp3,0.05129149808099065,316,218,257
Scamp3,0.04560141342302171,350,233,270
Scamp3,0.046034477259783546,351,233,271
Krtcap2,0.05939637342911164,137,225,226
Krtcap2,0.08244686141518204,115,154,159
Pmvk,0.11658789421428029,118,90,89
Pmvk,0.05672355291101199,193,180,171
Pmvk,0.06213654172997696,172,145,139
Adar,0.06423561864141464,931,646,873
Adar,0.06507521517413895,1218,690,921
Adar,0.06289365468058117,1153,678,908
Adar,0.062015072902322166,1179,688,922
Ube2q1,0.06651715156646032,423,290,283
Hax1,0.09373967162184521,255,155,186
Hax1,0.07917232848729658,197,160,192
Hax1,0.06542482510552583,281,193,215
Ubap2l,0.05458074645433253,1068,896,1207
Ubap2l,0.055860731150965126,1106,902,1219
Ubap2l,0.05789707043101677,1113,911,1236
Ubap2l,0.05587185613425172,1099,915,1248
Ubap2l,0.057897070430842024,1108,911,1236
Ubap2l,0.04772079356974013,984,849,1127
Ubap2l,0.044889197491346566,1015,863,1153
Ubap2l,0.04772079356974013,984,849,1127
Ubap2l,0.044889197491346566,1015,863,1153
Tpm3,0.05011548933046628,286,767,987
Tpm3,0.04305899243364403,286,845,1081
Tpm3,0.0406466746149714,248,903,1190
Tpm3,0.044053283281162425,249,988,1289
Tpm3,0.038929094580439694,249,1019,1337
Tpm3,0.05431895980602475,249,890,1153
Tpm3,0.04762077228850281,249,921,1201
Rps27,0.09065711269147847,192,253,234
Gatad2b,0.021031288482607158,595,771,968
Ilf2,0.03946583363238354,391,564,672
Snapin,0.15694819376270108,137,117,147
Chtop,0.05229681230658734,203,406,405
Chtop,0.052296812306454166,204,406,405
Chtop,0.07883659857049913,249,472,528
Chtop,0.07883659857045883,250,472,528
Chtop,0.07660160095069779,225,414,475
Chtop,0.054089915847780584,178,348,352
Chtop,0.054089915847652575,179,348,352
Chtop,0.07660160095069779,225,414,475
S100a16,0.060956516819192286,125,255,326
S100a16,0.060956516819192286,125,255,326
S100a16,0.060956516819192286,125,255,326
S100a16,0.060956516819192286,125,255,326
S100a16,0.060956516819192286,125,255,326
S100a16,0.060956516819192286,125,255,326
S100a16,0.060956516819192286,125,255,326
Them4,0.19717365685478627,231,142,139
Tdrkh,0.18551786561028505,141,86,76
Mrpl9,0.11103910749179369,266,185,179
Celf3,0.0836048618691888,371,236,197
Celf3,0.11415389845828727,390,251,221
Celf3,0.11507050044233824,391,252,221
Celf3,0.12269696296571009,419,254,228
Celf3,0.09214077968527379,466,335,338
Celf3,0.09429177239534609,467,336,338
Celf3,0.08772155969672046,495,338,345
Snx27,0.0879229696983011,540,435,559
Snx27,0.08961703079400923,527,433,555
Psmb4,0.08840532420783037,265,1156,1182
Psmd4,0.032370914142140106,377,854,888
Psmd4,0.03554260181629698,380,860,890
Scnm1,0.12241505048456114,165,127,131
Scnm1,0.1522679855495893,187,145,160
Cers2,0.06370685685400762,381,305,404
Cers2,0.06370685685400762,381,305,404
Ctss,0.05432598468158001,341,528,427
Ctss,0.05413349025184144,342,528,427
Ensa,0.0790359190212242,118,783,770
Ensa,0.07796437763235686,122,798,790
Mcl1,0.08080789202438643,332,327,282
Aph1a,0.13287994174276796,266,148,142
Aph1a,0.15335374273264352,248,138,138
Anp32e,0.06712016957010247,138,349,531
Anp32e,0.09435414851455615,249,624,817
Anp32e,0.08542604824595984,261,640,826
Vps45,0.0903800833161974,571,398,453
Sf3b4,0.07971612111982185,425,221,322
Sv2a,0.08472063097403781,743,3548,4769
H4c14,0.14011062931344587,104,566,630
H2bc18,0.079698052950682,127,78,104
Rbm8a,0.07166847336960869,174,338,446
Rbm8a,0.07166847336963178,175,338,446
Pex11b,0.05953533165083291,260,143,153
Pex11b,0.05953533165083291,260,143,153
Pex11b,0.06408246742138823,246,141,147
Rnf115,0.051845276726418144,306,304,290
Sec22b,0.05925260180490732,216,467,518
Phgdh,0.06342281793473031,534,552,713
Atp1a1,0.026695984400893658,1024,10361,12868
Tspan2,0.056831020559961476,222,736,815
Tspan2,0.08163755772601955,218,598,680
Sike1,0.09291571173339816,208,124,116
Csde1,0.03185777528796957,669,1571,1813
Csde1,0.0271546200851909,768,1909,2238
Csde1,0.02583626684764398,799,1944,2290
Nras,0.12475871455009258,190,109,108
Nras,0.12475871455009258,190,109,108
Bcas2,0.060858172043518455,209,342,335
Bcas2,0.057039707776342985,226,362,355
Bcas2,0.05615413762885979,161,276,252
Slc16a1,0.050726077815776316,494,462,575
Rhoc,0.06119590155436805,194,119,133
Rhoc,0.06119590155436805,194,119,133
Capza1,0.18045931066140714,218,144,152
Capza1,0.13475770009911592,287,220,251
Inka2,0.06867500771892823,301,342,404
Inka2,0.09649606686922171,282,314,379
Rap1a,0.11620841016433048,185,343,387
Atp5pb,0.0383869764242023,257,2578,2581
Atp5pb,0.04012633109254915,232,2463,2453
Cept1,0.034724641174051024,417,308,261
Cept1,0.034724641174051024,417,308,261
Cept1,0.03369184223314234,417,286,249
Cept1,0.034724641174051024,417,308,261
Dram2,0.18434768603073381,181,101,107
Kcna2,0.06203318715574957,500,520,591
Lamtor5,0.06551909521434014,146,169,180
Slc6a17,0.029993170952913706,1462,1932,2154
Slc6a17,0.036538313138920975,725,1868,2084
Slc6a17,0.037039487481162925,728,1870,2084
Ahcyl1,0.053153846584570674,290,727,831
Ahcyl1,0.04736093004901748,314,845,931
Ahcyl1,0.03560683687938826,484,1347,1460
Ahcyl1,0.04736093004901748,314,845,931
Ahcyl1,0.036744157057287063,531,1460,1578
Gstm5,0.03765920170583348,225,1028,1088
Gstm3,0.19263791478200176,219,167,152
Gstm1,0.07148911561027782,219,966,1032
Gstm1,0.07146251495857392,245,966,1032
Psma5,0.10684468398484126,242,767,830
Sort1,0.037663703927440784,826,2041,2303
Sort1,0.03722662431219437,859,2057,2321
Celsr2,0.020677847791157333,2918,1673,2298
Celsr2,0.01972633960890602,2920,1679,2303
Sars,0.11333666730593278,513,1264,1531
Sars,0.1135747850623135,537,1271,1537
Taf13,0.13178025494669154,125,90,76
Wdr47,0.07711665337564844,887,1094,1295
Wdr47,0.06943181720176683,920,1124,1315
Wdr47,0.06909059275496465,921,1124,1316
Wdr47,0.07711665337564844,887,1094,1295
Olfm3,0.06873623690420516,459,299,270
Olfm3,0.07595062884536152,446,286,256
Olfm3,0.07552737780825258,479,286,257
S1pr1,0.06841763501176568,383,429,426
Extl2,0.18583560168771407,317,448,435
Extl2,0.1955031224967676,331,471,486
Extl2,0.1955031224967676,331,471,486
Gpr88,0.08896908109214863,385,389,414
Rtca,0.12898347139276112,367,247,221
Plppr4,0.041056463416998645,767,1950,2178
Plppr5,0.047452149378315545,317,275,335
Plppr5,0.05231416287663182,322,277,335
Ptbp2,0.06471692219155178,532,1198,1397
Ptbp2,0.06412930934430805,533,1200,1398
Cnn3,0.061787387431495866,331,569,654
F3,0.12686036693743785,295,197,211
Abcd3,0.07139848592515449,587,535,629
Abcd3,0.06566918728935545,660,603,704
Gclm,0.11406263612634718,275,229,248
Fnbp1l,0.13268495547446485,552,402,475
Fnbp1l,0.12597941443403382,610,430,496
Tram1l1,0.07528830112935997,364,278,249
Ugt8a,0.038256521916847586,542,1377,1492
Ugt8a,0.033759885767935316,1265,1385,1496
Camk2d,0.05576889618205699,362,498,671
Camk2d,0.06205697940433519,479,700,1035
Camk2d,0.059016957533744696,493,721,1066
Camk2d,0.08028976041830227,368,457,687
Camk2d,0.05815924373407477,500,705,1038
Camk2d,0.05401873083222297,513,713,1074
Camk2d,0.058632198170742944,513,739,1096
Camk2d,0.05504362747098712,534,744,1099
Camk2d,0.050346056798665884,534,718,1077
Ank2,0.04924283988451594,934,1030,1651
Ank2,0.03935945665836693,1051,2145,2985
Ank2,0.06547155508085545,3901,5227,7905
Ank2,0.06351141225121804,3983,5332,8066
Elovl6,0.16380894813119323,268,159,140
Ostc,0.09691131544948273,150,223,175
Rpl34,0.06477725254164654,118,454,413
Rpl34,0.06477725254164654,118,454,413
Rpl34,0.06477725254164654,118,454,413
Rpl34-ps1,0.06477725254164654,118,454,413
Hadh,0.13031733583686156,315,181,210
Papss1,0.06817785889617478,625,616,797
Papss1,0.06616104559421254,604,582,748
Papss1,0.0907348489713975,556,517,686
Papss1,0.06616104559421254,604,582,748
Aimp1,0.07744995609956501,320,382,424
Aimp1,0.06896033370965798,311,372,418
Ppa2,0.05625264873628766,330,227,230
Ppa2,0.052512446850531025,331,228,230
Cisd2,0.05629384415231592,136,143,123
Ube2d3,0.08060589941336593,148,700,646
Ube2d3,0.08060589941336593,148,700,646
Ube2d3,0.08060589941336593,148,700,646
Ube2d3,0.08060589941336593,148,700,646
Ube2d3,0.12566835297265477,112,446,409
Ube2d3,0.08060589941336593,148,700,646
Ppp3ca,0.042170463720980544,512,7514,8123
Ppp3ca,0.041476395025029145,522,7602,8218
Ddit4l,0.17527964974622923,194,138,133
H2az1,0.06817049476129455,106,819,675
H2az1,0.06250964574651874,129,956,801
Dnajb14,0.06787014885561604,380,327,335
Lamtor3,0.05705597303869567,125,247,259
Adh5,0.07216092899698523,253,375,492
Adh5,0.07477608366915486,375,521,737
Metap1,0.1303093777268048,387,255,279
Eif4e,0.07780746510053013,218,645,707
Eif4e,0.07304446526512376,133,413,445
Tspan5,0.09507462307368097,269,511,589
Rap1gds1,0.050548258583342054,558,2247,2540
Rap1gds1,0.05029045998489268,559,2249,2540
Rap1gds1,0.04716034520800727,607,2274,2579
Rap1gds1,0.04689916714160658,608,2276,2579
Gtf2b,0.06493829204353518,317,267,345
Lmo4,0.03879211515483855,166,1196,1007
Lmo4,0.03879211515483855,166,1196,1007
Lmo4,0.03879211515483855,166,1196,1007
Hs2st1,0.05097031538392249,357,208,233
Hs2st1,0.05097031538361896,358,208,233
Selenof,0.09372713086589701,163,593,606
Sh3glb1,0.1585572866844368,356,254,279
Sh3glb1,0.16034527729797243,366,259,281
Sh3glb1,0.1602658369722902,387,267,287
Ddah1,0.09819181360180901,286,501,525
Prkacb,0.01838628525943231,339,2600,2782
Prkacb,0.01956632875258063,340,2595,2758
Prkacb,0.01970846965544154,399,2590,2753
Prkacb,0.016896672666641355,352,2610,2785
Ttll7,0.07178040192855764,610,739,783
Ttll7,0.04665759302548192,888,986,1090
Ttll7,0.046572400232179845,913,986,1090
Dnajb4,0.059191650438532806,338,437,527
Dnajb4,0.08932779026657639,223,276,329
Dnajb4,0.059191650438532806,338,437,527
Dnajb4,0.059191650438532806,338,437,527
Fubp1,0.04449762143579039,640,472,696
Fubp1,0.04449762143611913,641,472,696
Fubp1,0.04174562392468689,643,480,704
Fubp1,0.04174562392501452,644,480,704
Fubp1,0.0448179960979504,662,473,697
Fubp1,0.04206467361123606,664,481,705
Fubp1,0.04206467361156069,665,481,705
Fubp1,0.04485151074236188,652,471,695
Fubp1,0.042082089011304835,654,479,703
Fubp1,0.04208208901163224,655,479,703
Miga1,0.08246513434944841,537,289,313
Miga1,0.07575309929692375,601,319,344
Usp33,0.04758510141688477,773,886,990
Usp33,0.037663119845332105,898,1047,1166
Usp33,0.035142337662873835,902,1053,1167
Usp33,0.0382279591382228,910,1055,1177
Ak5,0.09920255205994333,563,753,1021
Ak5,0.08063931612548614,359,509,589
Pigk,0.06457727767494814,396,395,445
Pigk,0.06404329308857265,443,395,445
Rabggtb,0.08919193556207253,292,196,210
Rabggtb,0.05935754118972725,340,253,270
Rabggtb,0.1335575445998394,520,275,345
Rabggtb,0.13876014023534738,525,281,346
Rabggtb,0.07389969320375928,332,257,277
Rabggtb,0.05323848507938317,474,254,278
Negr1,0.07748029014000274,330,833,1159
Negr1,0.07594365256590646,349,950,1287
Zranb2,0.10333796817094698,262,371,502
Zranb2,0.0911521119705232,331,450,624
Zranb2,0.09883928796272734,321,431,595
Srsf11,0.15406021902246098,477,251,316
Srsf11,0.10748287057210998,294,154,234
Wls,0.06705878723620362,542,404,476
Wls,0.06176917937755666,442,316,386
Wls,0.06705878723620362,542,404,476
Tmem68,0.06922809638983274,330,199,181
Rps20,0.07791255666308411,120,458,457
Penk,0.03911604944592151,269,2710,2618
Penk,0.03911604944592151,269,2710,2618
Impad1,0.13034296673224124,357,281,363
Ubxn2b,0.09354947425126336,332,247,249
Sdcbp,0.058149935120137775,299,1308,1593
Sdcbp,0.05900018232902504,300,1309,1598
Rab2a,0.033599265518249544,213,1518,1641
Asph,0.06494384781384799,726,411,529
Asph,0.06695898245648635,742,413,530
Asph,0.04840476116461079,216,333,459
Asph,0.04901343372430844,262,337,463
Asph,0.05559425061253609,273,346,471
Asph,0.043821146207426054,295,371,499
Asph,0.046491556321237026,311,373,500
Asph,0.04012606093502169,208,299,418
Asph,0.038543490860966,246,326,447
Asph,0.027380416419368392,213,522,718
2610301B20Rik,0.08900760903254049,210,140,162
Pdp1,0.06854424127003089,579,723,701
Pdp1,0.0640119530714297,564,727,708
Pdp1,0.06378746417682124,575,729,713
Pdp1,0.06293399389141763,539,704,692
Pdp1,0.0640119530714297,564,727,708
Otud6b,0.08235060940287875,295,158,200
Pip4p2,0.03896073718065085,258,268,362
Necab1,0.06130476536065055,353,813,852
Calb1,0.08481184134443914,262,1495,1756
Ccnc,0.11743658690089259,283,170,147
Ccnc,0.114213465130795,284,173,150
Ccnc,0.11743658690089259,283,170,147
Ccnc,0.1093000975054555,267,164,146
Fut9,0.07556121918161621,360,402,322
Epha7,0.056838977182265715,995,528,700
Epha7,0.0555287294222957,999,529,700
Epha7,0.05427489455682605,611,449,571
Ube2j1,0.06411407767830501,279,460,461
Ube2j1,0.05959659988942234,319,491,492
Pnrc1,0.18563412206443025,298,320,393
Cnr1,0.05513147777524008,474,669,777
Cnr1,0.05513147777524008,474,669,777
Cnr1,0.05513147777524008,474,669,777
Cnr1,0.05513147777524008,474,669,777
Akirin2,0.07548095318310466,202,520,572
Ndufb6,0.1484493358096629,129,693,817
Dnaja1,0.06186708329488044,398,2979,3674
Dnaja1,0.06186708329488044,398,2979,3674
Dnaja1,0.06186708329488044,398,2979,3674
Smu1,0.05278066529728781,514,557,575
Chmp5,0.06632736260068275,220,556,633
Nol6,0.01422217024233946,1153,941,1301
Ube2r2,0.11681676093776028,239,303,310
Nudt2,0.140285140165107,148,106,137
Fam219a,0.04729311334549233,158,507,638
Fam219a,0.05511855947000566,169,559,715
Cntfr,0.04134519338227022,373,298,388
Cntfr,0.04134519338227022,373,298,388
Dctn3,0.12043319665759561,160,880,950
Dctn3,0.11691825809880901,187,1000,1053
Sigmar1,0.157459134556715,115,71,88
Sigmar1,0.13402759887611027,157,112,122
Sigmar1,0.08955371777748644,107,106,101
Sigmar1,0.11424155322386964,219,142,120
Sigmar1,0.0789472111086158,186,141,129
Sigmar1,0.11835122702467471,193,139,146
Sigmar1,0.08955371777748644,107,106,101
Sigmar1,0.11739475609553529,224,169,166
Ccl27a,0.06073057936740456,121,159,136
Ccl27a,0.06356317902731967,165,335,323
Ccl27a,0.06356317902731967,165,335,323
Ccl27a,0.05726188452541758,128,219,194
Ccl27b,0.08116340766087582,136,211,180
Gm13306,0.08116340766087582,136,211,180
LOC100861978,0.08116340766087582,136,211,180
Ccl27b,0.08662305533463655,128,197,170
Gm13306,0.08662305533463655,128,197,170
Gm2506,0.08662305533463655,128,197,170
LOC100861978,0.08662305533463655,128,197,170
Gm13306,0.11078861802760132,121,137,112
Ccl27b,0.11078861802760132,121,137,112
Gm2506,0.11078861802760132,121,137,112
LOC100861978,0.11078861802760132,121,137,112
Ccl27b,0.08116340766087582,136,211,180
Gm13306,0.08116340766087582,136,211,180
LOC100861978,0.08116340766087582,136,211,180
Ccl27b,0.08662305533463655,128,197,170
Gm13306,0.08662305533463655,128,197,170
Gm2506,0.08662305533463655,128,197,170
LOC100861978,0.08662305533463655,128,197,170
Gm13306,0.11078861802760132,121,137,112
Ccl27b,0.11078861802760132,121,137,112
Gm2506,0.11078861802760132,121,137,112
LOC100861978,0.11078861802760132,121,137,112
Phf24,0.048119878830387985,401,884,886
Phf24,0.044234821060279456,364,845,839
Phf24,0.048119878830387985,401,884,886
Phf24,0.044234821060279456,364,845,839
Phf24,0.048119878830387985,401,884,886
